CICLO,Fecha,Parcela ,Repetición,Tratamiento,Porte,Número de Plantas Vivas,Número de Plantas Marchitaz,Planta 1 Patologías y Severidades ,Planta 2 Patologías y Severidades ,Planta 3 Patologías y Severidades ,Observaciones
I,15/10/2020,Campo abierto,1,4C,BAJO,NA,NA,NA,NA,NA,NA
I,15/10/2020,Campo abierto,1,4R,BAJO,11,1,0,0,0,NA
I,15/10/2020,Campo abierto,1,14,BAJO,12,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,15/10/2020,Campo abierto,1,8,BAJO,14,0,0,0,0,NA
I,15/10/2020,Campo abierto,1,1,BAJO,NA,NA,0,0,0,NA
I,15/10/2020,Campo abierto,1,9,BAJO,6,0,0,0,0,NA
I,15/10/2020,Campo abierto,1,16,BAJO,14,0,0,MFCHO:1,MFCHO:1,NA
I,15/10/2020,Campo abierto,2,7,BAJO,13,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,15/10/2020,Campo abierto,2,8,BAJO,6,0,0,0,0,NA
I,15/10/2020,Campo abierto,2,15,BAJO,14,0,MFHB:1,MFHB:1,MFHB:1,NA
I,15/10/2020,Campo abierto,2,12,BAJO,NA,NA,NA,NA,NA,FLORECIDA
I,15/10/2020,Campo abierto,2,3,BAJO,NA,NA,0,0,0,NA
I,15/10/2020,Campo abierto,2,14,BAJO,9,0,0,0,0,NA
I,15/10/2020,Campo abierto,2,6,BAJO,NA,NA,MF:1,MF:1,MF:2,NA
I,15/10/2020,Campo abierto,2,13,BAJO,NA,NA,NA,NA,NA,FLORECIDA
I,15/10/2020,Campo abierto,2,1,BAJO,NA,NA,0,0,0,NA
I,15/10/2020,Campo abierto,2,5,BAJO,NA,NA,0,0,0,NA
I,15/10/2020,Campo abierto,2,2,BAJO,NA,NA,0,0,0,NA
I,15/10/2020,Campo abierto,2,4C,BAJO,NA,NA,NA,NA,NA,NA
I,15/10/2020,Campo abierto,2,4R,BAJO,5,0,0,0,0,NA
I,15/10/2020,Campo abierto,2,10,BAJO,NA,NA,NA,NA,NA,FLORECIDA
I,15/10/2020,Campo abierto,2,11,BAJO,NA,NA,NA,NA,NA,FLORECIDA
I,15/10/2020,Campo abierto,2,16,BAJO,15,0,0,0,0,NA
I,15/10/2020,Campo abierto,2,9,BAJO,6,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,15/10/2020,Campo abierto,3,15,BAJO,14,0,0,0,MFCHO:1,NA
I,15/10/2020,Campo abierto,3,11,BAJO,NA,NA,NA,NA,NA,FLORECIDA
I,15/10/2020,Campo abierto,3,12,BAJO,NA,NA,NA,NA,NA,FLORECIDA
I,15/10/2020,Campo abierto,3,14,BAJO,11,0,0,0,0,POCO DESARROLLO
I,15/10/2020,Campo abierto,3,4R,BAJO,NA,NA,NA,NA,NA,NA
I,15/10/2020,Campo abierto,3,4C,BAJO,NA,NA,NA,NA,NA,NA
I,15/10/2020,Campo abierto,3,1,BAJO,NA,NA,0,0,0,NA
I,15/10/2020,Campo abierto,3,3,BAJO,NA,1,0,0,0,POSIBLE DAÑO POR ERWINIA
I,15/10/2020,Campo abierto,3,8,BAJO,18,0,0,0,0,NA
I,15/10/2020,Campo abierto,3,13,BAJO,NA,NA,NA,NA,NA,FLORECIDA
I,15/10/2020,Campo abierto,3,2,BAJO,NA,NA,0,0,0,NA
I,15/10/2020,Campo abierto,3,6,BAJO,8,0,MF:1,MF:1,MF:1,NA
I,15/10/2020,Campo abierto,3,16,BAJO,15,0,0,MFCHO:1,MFCHO:1,NA
I,15/10/2020,Campo abierto,3,10,BAJO,NA,NA,NA,NA,NA,FLORECIDA
I,15/10/2020,Campo abierto,3,7,BAJO,NA,NA,0,MF:1,MF:1,NA
I,15/10/2020,Campo abierto,3,5,BAJO,2,0,0,0,NA,NA
I,15/10/2020,Campo abierto,3,9,BAJO,5,0,MF:1,MF:1,MF:1,NA
I,22/10/2020,Invernadero,1,3,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Invernadero,1,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Invernadero,1,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Invernadero,1,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Invernadero,1,4,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Invernadero,1,6,ALTO,18,0,PEV,PEV,PEV,HOJA DEFORMES TIPO CUCHARA
I,22/10/2020,Invernadero,1,7,ALTO,18,0,PEV,PEV,PEV,HOJA DEFORMES TIPO CUCHARA
I,22/10/2020,Invernadero,2,6,ALTO,17,0,PEV,PEV,PEV,NA
I,22/10/2020,Invernadero,2,7,ALTO,17,0,0,PEV,PEV,NA
I,22/10/2020,Invernadero,2,3,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Invernadero,2,4,ALTO,NA,NA,PEV,PEV,PEV;FUM:1,FUMAGINA
I,22/10/2020,Invernadero,2,2,ALTO,NA,NA,PEV,PEV,PEV;FUM:1,FUMAGINA
I,22/10/2020,Invernadero,2,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Invernadero,2,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Invernadero,3,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Invernadero,3,4,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Invernadero,3,5,ALTO,NA,NA,PEV,PEV; FUM:1,PEV;FUM:1,NA
I,22/10/2020,Invernadero,3,3,ALTO,NA,NA,PEV,PEV,PEV;FUM:1,NA
I,22/10/2020,Invernadero,3,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Invernadero,3,6,ALTO,17,0,0,0,0,NA
I,22/10/2020,Invernadero,3,7,ALTO,17,0,0,0,PEV,ENANISMO EN LA PLANTA
I,22/10/2020,Invernadero,1,11,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,1,4,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,1,5,BAJO,15,0,0,0,0,NA
I,22/10/2020,Invernadero,1,9,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,1,13,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,1,16,BAJO,5,1,0,0,0,NA
I,22/10/2020,Invernadero,1,10,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,1,15,BAJO,5,0,NA,NA,NA,NA
I,22/10/2020,Invernadero,1,2,BAJO,17,0,0,0,0,NA
I,22/10/2020,Invernadero,1,8,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,1,6,BAJO,4,0,0,0,0,FLORECIDA
I,22/10/2020,Invernadero,1,1,BAJO,17,0,0,0,0,NA
I,22/10/2020,Invernadero,1,3,BAJO,15,0,0,0,0,NA
I,22/10/2020,Invernadero,1,14,BAJO,4,0,0,0,0,NA
I,22/10/2020,Invernadero,1,12,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,1,7,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,2,16,BAJO,5,0,0,0,0,NA
I,22/10/2020,Invernadero,2,11,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,2,15,BAJO,7,0,0,0,0,NA
I,22/10/2020,Invernadero,2,14,BAJO,7,0,0,0,0,NA
I,22/10/2020,Invernadero,2,5,BAJO,9,0,0,0,0,NA
I,22/10/2020,Invernadero,2,8,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,2,12,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,2,9,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,2,13,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,2,4R,BAJO,3,0,0,0,0,NA
I,22/10/2020,Invernadero,2,4C,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,2,7,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,2,6,BAJO,3,0,0,0,MFCHO:1,FLORECIDA
I,22/10/2020,Invernadero,2,2,BAJO,3,0,0,0,QBH:1,NA
I,22/10/2020,Invernadero,2,3,BAJO,26,0,QBH:1,QBH:1,QBH:1,NA
I,22/10/2020,Invernadero,2,1,BAJO,16,0,0,0,0,NA
I,22/10/2020,Invernadero,2,10,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,3,5,BAJO,5,0,0,0,0,NA
I,22/10/2020,Invernadero,3,1,BAJO,9,0,0,0,0,NA
I,22/10/2020,Invernadero,3,14,BAJO,8,0,0,0,0,NA
I,22/10/2020,Invernadero,3,12,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,3,16,BAJO,3,0,0,0,0,NA
I,22/10/2020,Invernadero,3,2,BAJO,7,0,0,QBH:1,QBH:1,NA
I,22/10/2020,Invernadero,3,10,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,3,7,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,3,15,BAJO,6,0,0,0,0,NA
I,22/10/2020,Invernadero,3,11,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,3,13,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,3,4C,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,3,4R,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,3,8,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,3,9,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Invernadero,3,3,BAJO,13,1,0,0,0,NA
I,22/10/2020,Invernadero,3,6,BAJO,NA,NA,NA,NA,NA,FLORECIDA
I,22/10/2020,Casa Malla,1,5,ALTO,NA,NA,PEV;FUM:1,PEV;FUM:1,PEV;FUM:1,NA
I,22/10/2020,Casa Malla,1,3,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Casa Malla,1,4,ALTO,NA,NA,PEV;MAN:3,PEV;MAN:3,PEV;MAN:3,"MANCHA ANGULAR, POSIBLE VIRUS O BACTERIA EN RAMAS TALLOS Y FLOR"
I,22/10/2020,Casa Malla,1,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Casa Malla,1,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Casa Malla,1,6,ALTO,14,0,0,0,0,NA
I,22/10/2020,Casa Malla,1,7,ALTO,20,2,0,0,0,SCLEROTIUM ROLFSII
I,22/10/2020,Casa Malla,2,6,ALTO,23,0,0,0,PEV,NA
I,22/10/2020,Casa Malla,2,7,ALTO,23,0,0,0,0,NA
I,22/10/2020,Casa Malla,2,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Casa Malla,2,3,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Casa Malla,2,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Casa Malla,2,5,ALTO,NA,NA,PEV,PEV;MF:2,PEV;MF:2,NA
I,22/10/2020,Casa Malla,2,4,ALTO,NA,NA,PEV;MAN:3,PEV;MAN:3,PEV;MAN:3,NA
I,22/10/2020,Casa Malla,3,3,ALTO,NA,1,PEV,PEV,PEV,SCLEROTIUM ROLFSII
I,22/10/2020,Casa Malla,3,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Casa Malla,3,2,ALTO,NA,NA,PEV,PEV,PEV;MFC:2,SINTOMATOLOGÍA CLADOSPORIUM
I,22/10/2020,Casa Malla,3,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Casa Malla,3,4,ALTO,NA,NA,PEV;MAN:2,PEV;MAN:2,PEV;MAN:3,NA
I,22/10/2020,Casa Malla,3,6,ALTO,8,0,0,0,PEV,NA
I,22/10/2020,Casa Malla,3,7,ALTO,14,1,0,0,0,AHORCAMIENTO DEL CUELLO
I,22/10/2020,Casa Malla,1,5,BAJO,31,0,0,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Casa Malla,1,2,BAJO,20,0,0,0,MFCHO:1,NA
I,22/10/2020,Casa Malla,1,11,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,1,6,BAJO,NA,NA,NA,NA,NA,FLORECIDA
I,22/10/2020,Casa Malla,1,12,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,1,4R,BAJO,2,1,0,NA,NA,POCO DESARROLLO
I,22/10/2020,Casa Malla,1,4C,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,1,8,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,1,1,BAJO,24,0,0,0,0,NA
I,22/10/2020,Casa Malla,1,10,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,1,9,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,1,15,BAJO,11,0,MFCHO:1,MFCHO:1,MFCHO:1,RECOMENDAR RETIRAR HOJAS Y APLICAR PROTECTANTE
I,22/10/2020,Casa Malla,1,13,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,1,14,BAJO,8,1,MFCHO:1,MFCHO:1,MFCHO:1,RECOMENDAR RETIRAR HOJAS Y APLICAR PROTECTANTE
I,22/10/2020,Casa Malla,1,16,BAJO,14,0,MFCHO:1,MFCHO:1,MFCHO:1,RECOMENDAR RETIRAR HOJAS Y APLICAR PROTECTANTE
I,22/10/2020,Casa Malla,1,7,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,1,3,BAJO,34,0,0,0,0,NA
I,22/10/2020,Casa Malla,2,16,BAJO,13,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Casa Malla,2,7,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,2,13,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,2,3,BAJO,32,0,0,QBH:1,QBH:1,NA
I,22/10/2020,Casa Malla,2,5,BAJO,8,0,0,0,0,NA
I,22/10/2020,Casa Malla,2,6,BAJO,4,0,0,0,0,FLORECIDA
I,22/10/2020,Casa Malla,2,11,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,2,1,BAJO,10,0,0,0,0,NA
I,22/10/2020,Casa Malla,2,12,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,2,10,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,2,15,BAJO,7,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Casa Malla,2,4R,BAJO,12,10,0,0,0,NA
I,22/10/2020,Casa Malla,2,4C,BAJO,0,0,0,0,0,NA
I,22/10/2020,Casa Malla,2,9,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,2,14,BAJO,9,1,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Casa Malla,2,8,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,2,2,BAJO,19,0,0,0,0,NA
I,22/10/2020,Casa Malla,3,2,BAJO,20,0,QBH:1,QBH:1,QBH:1,NA
I,22/10/2020,Casa Malla,3,6,BAJO,NA,NA,NA,NA,NA,FLORECIDA
I,22/10/2020,Casa Malla,3,16,BAJO,15,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Casa Malla,3,10,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,3,14,BAJO,6,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Casa Malla,3,9,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,3,4R,BAJO,8,8,0,0,0,NA
I,22/10/2020,Casa Malla,3,4C,BAJO,0,0,0,0,0,NA
I,22/10/2020,Casa Malla,3,3,BAJO,27,2,QBH:1,QBH:1,QBH:1,NA
I,22/10/2020,Casa Malla,3,15,BAJO,4,3,0,0,0,MATERIAL CON RAÍCES SUPERFICIALES
I,22/10/2020,Casa Malla,3,11,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,3,12,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,3,13,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,3,1,BAJO,NA,NA,0,0,0,NA
I,22/10/2020,Casa Malla,3,7,BAJO,14,5,0,0,0,MICELIO ALGODONOSO
I,22/10/2020,Casa Malla,3,8,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Casa Malla,3,5,BAJO,13,0,MFCHO:1,MFCHO:1,MFCHO:1,CHOANEPHORA
I,22/10/2020,Campo Abierto,1,4,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Campo Abierto,1,3,ALTO,NA,NA,PEV,PEV,PEV;MF:1,NA
I,22/10/2020,Campo Abierto,1,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Campo Abierto,1,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Campo Abierto,1,1,ALTO,NA,NA,PEV,PEV,PEV;ALT:1,NA
I,22/10/2020,Campo Abierto,1,7,ALTO,16,2,0,0,0,NA
I,22/10/2020,Campo Abierto,1,6,ALTO,12,3,0,0,0,POCO DESARROLLO
I,22/10/2020,Campo Abierto,2,7,ALTO,17,2,0,0,0,POCO DESARROLLO
I,22/10/2020,Campo Abierto,2,6,ALTO,15,2,0,0,0,POCO DESARROLLO
I,22/10/2020,Campo Abierto,2,1,ALTO,NA,NA,PEV,PEV,PEV;ALT:1,NA
I,22/10/2020,Campo Abierto,2,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Campo Abierto,2,3,ALTO,NA,NA,PEV,PEV;ALT:1,PEV;ALT:1,NA
I,22/10/2020,Campo Abierto,2,2,ALTO,NA,NA,PEV,PEV;ALT:1,PEV;ALT:1,NA
I,22/10/2020,Campo Abierto,2,4,ALTO,NA,NA,PEV,PEV;MAN:1,PEV;MN:1,NA
I,22/10/2020,Campo Abierto,3,3,ALTO,NA,NA,PEV,PEV;ALT:1,PEV;ALT:1,NA
I,22/10/2020,Campo Abierto,3,2,ALTO,NA,NA,PEV,PEV,PEV;ALT:1,NA
I,22/10/2020,Campo Abierto,3,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Campo Abierto,3,4,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Campo Abierto,3,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,22/10/2020,Campo Abierto,3,7,ALTO,17,0,0,0,0,NA
I,22/10/2020,Campo Abierto,3,6,ALTO,16,0,0,0,0,NA
I,22/10/2020,Campo abierto,1,3,BAJO,NA,NA,0,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Campo abierto,1,12,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,1,6,BAJO,18,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Campo abierto,1,5,BAJO,NA,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Campo abierto,1,2,BAJO,NA,NA,0,0,0,NA
I,22/10/2020,Campo abierto,1,13,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,1,7,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,1,11,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,1,15,BAJO,14,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Campo abierto,1,10,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,1,4C,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,1,4R,BAJO,8,0,0,0,0,NA
I,22/10/2020,Campo abierto,1,14,BAJO,12,1,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Campo abierto,1,8,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,1,1,BAJO,NA,NA,0,0,0,NA
I,22/10/2020,Campo abierto,1,9,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,1,16,BAJO,13,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Campo abierto,2,7,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,2,8,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,2,15,BAJO,14,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Campo abierto,2,12,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,2,3,BAJO,NA,6,0,0,0,DAÑO Y MARCHITEZ POR ERWINIA
I,22/10/2020,Campo abierto,2,14,BAJO,9,0,0,0,0,NA
I,22/10/2020,Campo abierto,2,6,BAJO,9,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Campo abierto,2,13,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,2,1,BAJO,NA,NA,0,0,0,DAÑO MECANICO GENERAL
I,22/10/2020,Campo abierto,2,5,BAJO,14,1,0,0,0,NA
I,22/10/2020,Campo abierto,2,2,BAJO,11,1,0,0,0,SE TOMÓ MUESTRA
I,22/10/2020,Campo abierto,2,4C,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,2,4R,BAJO,5,1,0,0,0,NA
I,22/10/2020,Campo abierto,2,10,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,2,11,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,2,16,BAJO,15,1,0,0,0,SIEMBRA SUPERFICIAL
I,22/10/2020,Campo abierto,2,9,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,3,15,BAJO,14,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,22/10/2020,Campo abierto,3,11,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,3,12,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,3,14,BAJO,10,0,0,0,0,POCO DESARROLLO
I,22/10/2020,Campo abierto,3,4R,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,3,4C,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,3,1,BAJO,NA,NA,0,0,0,NA
I,22/10/2020,Campo abierto,3,3,BAJO,NA,NA,0,0,0,NA
I,22/10/2020,Campo abierto,3,8,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,3,13,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,3,2,BAJO,NA,NA,0,0,0,NA
I,22/10/2020,Campo abierto,3,6,BAJO,8,1,0,0,0,FLORECIDA
I,22/10/2020,Campo abierto,3,16,BAJO,15,0,0,0,0,NA
I,22/10/2020,Campo abierto,3,10,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,3,7,BAJO,NA,NA,NA,NA,NA,NA
I,22/10/2020,Campo abierto,3,5,BAJO,1,0,MFCHO:1,NA,NA,NA
I,22/10/2020,Campo abierto,3,9,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,1,3,ALTO,NA,NA,PEV,PEV,PEV;FUM:1,NA
I,28/10/2020,Invernadero,1,2,ALTO,NA,NA,PEV,PEV,PEV;FUM:1,NA
I,28/10/2020,Invernadero,1,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Invernadero,1,5,ALTO,NA,NA,PEV;MFALT:1,PEV;MFALT:1,PEV;MFALT:1,NA
I,28/10/2020,Invernadero,1,4,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Invernadero,1,6,ALTO,18,0,0,0,0,NA
I,28/10/2020,Invernadero,1,7,ALTO,17,0,0,0,0,NA
I,28/10/2020,Invernadero,2,6,ALTO,17,0,0,0,0,NA
I,28/10/2020,Invernadero,2,7,ALTO,16,0,0,0,0,NA
I,28/10/2020,Invernadero,2,3,ALTO,NA,NA,PEV;MFALT:1,PEV;MFALT:1,PEV;MFALT:1,NA
I,28/10/2020,Invernadero,2,4,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Invernadero,2,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Invernadero,2,1,ALTO,NA,NA,PEV,PEV,PEV;MFALT:1,NA
I,28/10/2020,Invernadero,2,5,ALTO,NA,NA,PEV;FUM:1,PEV,PEV,NA
I,28/10/2020,Invernadero,3,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,28/10/2020,Invernadero,3,4,ALTO,NA,NA,PEV,PEV,PEV;MAN:1,NA
I,28/10/2020,Invernadero,3,5,ALTO,NA,NA,PEV;FUM:1;MFALT:1,PEV;FUM:1;MFALT:1,PEV;FUM:1;MFALT:1,NA
I,28/10/2020,Invernadero,3,3,ALTO,NA,NA,PEV;MFALT:1,PEV,PEV,NA
I,28/10/2020,Invernadero,3,1,ALTO,NA,NA,PEV;FUM:1;MFALT:1,PEV;FUM:1,PEV,NA
I,28/10/2020,Invernadero,3,6,ALTO,17,0,0,0,0,NA
I,28/10/2020,Invernadero,3,7,ALTO,17,0,0,0,NA,NA
I,28/10/2020,Invernadero,1,11,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,1,4,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,1,5,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,1,9,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,1,13,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,1,16,BAJO,5,0,MFCHO:2,MFCHO:2,MFCHO:2,NA
I,28/10/2020,Invernadero,1,10,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,1,15,BAJO,5,0,MFCHO:2,MFCHO:1,MFCHO:1,NA
I,28/10/2020,Invernadero,1,2,BAJO,17,0,QBCHO:1,QBCHO:1,QBCHO:1,NA
I,28/10/2020,Invernadero,1,8,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,1,6,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,1,1,BAJO,15,0,QBCHO:1,QBCHO:1,QBCHO:1,NA
I,28/10/2020,Invernadero,1,3,BAJO,16,0,QBCHO:1,QBCHO:1,QBCHO:1,NA
I,28/10/2020,Invernadero,1,14,BAJO,4,0,QBCHO:1,QBCHO:1,QBCHO:1,NA
I,28/10/2020,Invernadero,1,12,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,1,7,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,2,16,BAJO,2,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,2,11,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,2,15,BAJO,6,0,MFCHO:2,MFCHO:2,MFCHO:1,NA
I,28/10/2020,Invernadero,2,14,BAJO,7,0,MFCHO:2,MFCHO:2,MFCHO:3,NA
I,28/10/2020,Invernadero,2,5,BAJO,NA,NA,NA,NA,NA,NA
I,28/10/2020,Invernadero,2,8,BAJO,NA,NA,NA,NA,NA,NA
